"date","site","treatment","subplot","plotsize","obsstart","obsend","cloudcover","temp","windmax","windavg","relhum","visittime","visitor_family","visitor_nomenclature","visitor_collected_id","plant_sp","collected_yn","visitornumber","flowervisitnumber"
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:34:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1389,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:35:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1390,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:36:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1391,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:42:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1392,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:43:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1395,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:43:00,NA,"Diptera.sp",NA,"Erigeron_glacialis",0,1396,1
2020-08-04,"Trough","Early","D",2,12:32:00,12:44:00,0,70,6.5,0.8,35.2,12:43:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1397,1
2020-08-04,"Trough","Early","C",2,12:44:00,12:56:00,66.67,70.8,5.7,2.3,34.5,12:54:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1399,1
2020-08-04,"Trough","Control","C",2,13:09:00,13:21:00,100,65.4,2.6,0.6,27.6,13:10:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1401,1
2020-08-04,"Trough","Control","C",2,13:09:00,13:21:00,100,65.4,2.6,0.6,27.6,13:15:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1403,1
2020-08-04,"Trough","Control","C",2,13:09:00,13:21:00,100,65.4,2.6,0.6,27.6,13:15:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1403,2
2020-08-04,"Trough","Control","C",2,13:09:00,13:21:00,100,65.4,2.6,0.6,27.6,13:19:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1404,1
2020-08-04,"Trough","Control","C",2,13:09:00,13:21:00,100,65.4,2.6,0.6,27.6,13:19:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1404,2
2020-08-04,"Trough","Control","E",2,13:22:00,13:34:00,91.67,65.2,8.1,1.7,31.2,13:57:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1406,1
2020-08-04,"Trough","Control","E",2,13:22:00,13:34:00,91.67,65.2,8.1,1.7,31.2,14:00:00,NA,"Diptera.sp",NA,"Erigeron_simplex",0,1408,1
2020-08-04,"Trough","Control","E",2,13:22:00,13:34:00,91.67,65.2,8.1,1.7,31.2,14:01:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1409,1
2020-08-04,"Trough","Control","B",2,14:04:00,14:16:00,66.67,68.1,3.6,0.8,31.9,14:08:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1412,1
2020-08-04,"Trough","Control","B",2,14:04:00,14:16:00,66.67,68.1,3.6,0.8,31.9,14:15:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1417,1
2020-08-04,"Trough","Control","A",2,14:16:00,14:28:00,25,70.3,3.9,0.6,33.9,14:18:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1418,1
2020-08-06,"Lefty","Control","F",2,09:59:00,10:12:00,92.31,59.4,12.8,6.9,42.5,10:06:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1421,1
2020-08-06,"Lefty","Control","F",2,09:59:00,10:12:00,92.31,59.4,12.8,6.9,42.5,10:06:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1421,2
2020-08-06,"Lefty","Control","C",2,10:41:00,10:54:00,100,57.2,5.8,1.2,48,10:43:00,NA,"Diptera.sp",NA,"Solidago_simplex",1,1430,1
2020-08-06,"Lefty","Control","C",2,10:41:00,10:54:00,100,57.2,5.8,1.2,48,10:49:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1432,1
2020-08-06,"Lefty","Control","C",2,10:41:00,10:54:00,100,57.2,5.8,1.2,48,10:50:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1433,1
2020-08-06,"Lefty","Control","B",2,10:55:00,11:08:00,92.31,59.4,7.7,1.8,44.5,11:06:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1434,1
2020-08-06,"Lefty","Early","D",2,11:48:00,12:01:00,7.69,75,4.1,1,30.2,12:04:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1438,1
2020-08-06,"Lefty","Early","F",2,12:15:00,12:28:00,0,66,9.6,3.1,37.6,12:18:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1443,1
2020-08-06,"Lefty","Early","F",2,12:15:00,12:28:00,0,66,9.6,3.1,37.6,12:20:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1444,1
2020-08-06,"Lefty","Early","F",2,12:15:00,12:28:00,0,66,9.6,3.1,37.6,12:24:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1445,1
2020-08-07,"Trough","Control","A",2,09:22:00,09:37:00,0,63.2,3.3,0.8,27.2,09:24:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1449,1
2020-08-07,"Trough","Control","A",2,09:22:00,09:37:00,0,63.2,3.3,0.8,27.2,09:25:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1450,1
2020-08-07,"Trough","Control","A",2,09:22:00,09:37:00,0,63.2,3.3,0.8,27.2,09:27:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1451,1
2020-08-07,"Trough","Control","A",2,09:22:00,09:37:00,0,63.2,3.3,0.8,27.2,09:27:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1452,1
2020-08-07,"Trough","Control","A",2,09:22:00,09:37:00,0,63.2,3.3,0.8,27.2,09:29:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1454,1
2020-08-07,"Trough","Control","B",2,09:38:00,09:53:00,0,60.1,9.4,2.6,28,09:48:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1463,1
2020-08-07,"Trough","Control","B",2,09:38:00,09:53:00,0,60.1,9.4,2.6,28,09:49:00,NA,"Diptera.sp",NA,"Erigeron_simplex",0,1466,1
2020-08-07,"Trough","Control","C",2,10:08:00,10:23:00,0,60.5,9.8,2.5,26.3,10:11:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1469,1
2020-08-07,"Trough","Early","C",2,10:40:00,10:55:00,0,64.1,5.8,0.8,25.4,10:50:00,NA,"Diptera.sp",NA,"Erigeron_glacialis",0,1482,1
2020-08-07,"Trough","Early","D",2,10:55:00,11:10:00,0,65.2,5.6,0.8,25.6,11:01:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1485,1
2020-08-07,"Trough","Early","D",2,10:55:00,11:10:00,0,65.2,5.6,0.8,25.6,11:02:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1486,1
2020-08-07,"Trough","Early","B",2,11:10:00,11:25:00,0,64.3,6.9,1.4,25.5,11:10:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1490,1
2020-08-07,"Trough","Early","B",2,11:10:00,11:25:00,0,64.3,6.9,1.4,25.5,11:13:00,NA,"Diptera.sp",NA,"Geum_rossii",1,1494,1
2020-08-07,"Trough","Early","B",2,11:10:00,11:25:00,0,64.3,6.9,1.4,25.5,11:15:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1496,1
2020-08-07,"Trough","Early","B",2,11:10:00,11:25:00,0,64.3,6.9,1.4,25.5,11:19:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1497,1
2020-08-07,"Trough","Early","B",2,11:10:00,11:25:00,0,64.3,6.9,1.4,25.5,11:19:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1498,1
2020-08-08,"Audubon","Control","E",2,10:45:00,11:00:00,0.89,65.3,10.5,3.1,17.7,10:47:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1502,1
2020-08-08,"Audubon","Control","C",2,11:00:00,11:15:00,0,64.5,17.7,3.3,17.3,11:13:00,NA,"Diptera.sp",NA,"Erigeron_glacialis",0,1512,1
2020-08-11,"Lefty","Control","E",2,10:55:00,11:10:00,0,69.9,8.1,1.9,20.5,11:05:00,NA,"Diptera.sp",NA,"Antennaria_sp",0,1526,1
2020-08-11,"Lefty","Control","E",2,10:55:00,11:10:00,0,69.9,8.1,1.9,20.5,11:05:00,NA,"Diptera.sp",NA,"Antennaria_sp",0,1526,2
2020-08-11,"Lefty","Control","E",2,10:55:00,11:10:00,0,69.9,8.1,1.9,20.5,11:05:00,NA,"Diptera.sp",NA,"Antennaria_sp",0,1526,3
2020-08-11,"Lefty","Control","E",2,10:55:00,11:10:00,0,69.9,8.1,1.9,20.5,11:05:00,NA,"Diptera.sp",NA,"Antennaria_sp",0,1526,4
2020-08-11,"Lefty","Control","E",2,10:55:00,11:10:00,0,69.9,8.1,1.9,20.5,11:05:00,NA,"Diptera.sp",NA,"Antennaria_sp",0,1526,5
2020-08-11,"Lefty","Control","D",2,11:10:00,11:25:00,0,66,7.9,0.9,22.1,11:11:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1529,1
2020-08-11,"Lefty","Control","A",2,11:57:00,12:12:00,0,71.7,6.1,0.8,20.1,12:11:00,NA,"Diptera.sp",NA,"Achillea_millefolium",0,1536,1
2020-08-12,"Audubon","Control","E",2,10:47:00,11:02:00,0,67.7,7,3.3,30.5,10:57:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1539,1
2020-08-12,"Trough","Early","C",2,13:29:00,13:44:00,0,78.2,4.9,0.7,27.4,13:33:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1556,1
2020-08-12,"Trough","Early","C",2,13:29:00,13:44:00,0,78.2,4.9,0.7,27.4,13:33:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1557,1
2020-08-12,"Trough","Early","C",2,13:29:00,13:44:00,0,78.2,4.9,0.7,27.4,13:43:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1561,1
2020-08-12,"Trough","Early","B",2,13:44:00,13:59:00,0,69,4,1.8,28,14:02:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1566,1
2020-08-12,"Trough","Early","B",2,13:44:00,13:59:00,0,69,4,1.8,28,14:02:00,NA,"Diptera.sp",NA,"Potentilla_diversifolia",0,1567,1
2020-08-12,"Trough","Early","A",2,14:14:00,14:29:00,50,73.6,7.8,1.3,32.1,14:23:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1575,1
2020-08-12,"Trough","Control","D",2,14:29:00,14:41:00,37.5,79.5,16.4,0.8,23.1,14:35:00,NA,"Diptera.sp",NA,"Erigeron_simplex",0,1576,1
2020-08-12,"Trough","Control","B",2,14:53:00,15:05:00,40.28,65.2,4.8,1.2,27,15:03:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1580,1
2020-08-14,"Lefty","Control","B",2,10:38:00,10:53:00,0,66.7,7.7,2,18.9,10:48:00,NA,"Diptera.sp",NA,"Campanula_rotundifolia",0,1585,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:08:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1591,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:08:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1592,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:08:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1593,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:08:00,NA,"Diptera.sp",NA,"Solidago_simplex",1,1594,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:10:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1595,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1597,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1598,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1599,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1600,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1601,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1602,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1603,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1604,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:17:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1608,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:17:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1609,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:19:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1610,1
2020-08-14,"Lefty","Control","D",2,11:08:00,11:23:00,0,76.1,7.6,1.4,18.8,11:19:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1612,1
2020-08-14,"Lefty","Control","E",2,11:23:00,11:38:00,0,71.9,2.8,0.7,18,11:28:00,NA,"Diptera.sp",NA,"Bistorta_bistortoides",0,1615,1
2020-08-15,"Trough","Control","C",2,12:04:00,12:19:00,0,71.1,10.7,1.2,29.7,12:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1633,1
2020-08-15,"Trough","Control","B",2,12:34:00,12:49:00,0,69.4,7.3,2.4,21.5,12:35:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1639,1
2020-08-15,"Trough","Control","B",2,12:34:00,12:49:00,0,69.4,7.3,2.4,21.5,12:35:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1640,1
2020-08-15,"Trough","Control","B",2,12:34:00,12:49:00,0,69.4,7.3,2.4,21.5,12:42:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1645,1
2020-08-15,"Trough","Control","A",2,12:49:00,13:04:00,0,76.2,10.6,1.5,28.9,13:02:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1656,1
2020-08-15,"Trough","Control","D",2,13:04:00,13:19:00,0,76.7,4.1,0.9,27.4,13:06:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1660,1
2020-08-15,"Trough","Control","D",2,13:04:00,13:19:00,0,76.7,4.1,0.9,27.4,13:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1662,1
2020-08-15,"Trough","Control","D",2,13:04:00,13:19:00,0,76.7,4.1,0.9,27.4,13:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1663,1
2020-08-15,"Trough","Control","D",2,13:04:00,13:19:00,0,76.7,4.1,0.9,27.4,13:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1664,1
2020-08-15,"Trough","Early","A",2,13:19:00,13:34:00,0,73.6,6.4,1,17.3,13:20:00,NA,"Diptera.sp",NA,"Erigeron_glacialis",0,1666,1
2020-08-15,"Trough","Early","D",2,14:04:00,14:19:00,0,76.5,8,1.2,19.5,13:57:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1679,1
2020-08-15,"Trough","Early","D",2,14:04:00,14:19:00,0,76.5,8,1.2,19.5,14:02:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1682,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1683,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1684,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1685,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1686,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1687,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1688,1
2020-08-15,"Trough","Early","C",2,13:49:00,14:04:00,0,74.4,8.1,1.8,22.5,14:11:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1694,1
2020-08-17,"Lefty","Control","F",2,10:10:00,10:25:00,0,73.5,4,0.8,26.2,10:17:00,NA,"Diptera.sp",NA,"Erigeron_melanocephalus",0,1697,1
2020-08-17,"Lefty","Control","F",2,10:10:00,10:25:00,0,73.5,4,0.8,26.2,10:19:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1698,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:58:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1704,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:58:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1705,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:58:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1706,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,10:58:00,NA,"Diptera.sp",NA,"Solidago_simplex",1,1707,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,11:03:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1711,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,11:03:00,NA,"Diptera.sp",NA,"Solidago_simplex",1,1712,1
2020-08-17,"Lefty","Control","D",2,10:58:00,11:13:00,0,72.4,6.5,0.9,20.3,11:12:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1721,1
2020-08-17,"Lefty","Control","C",2,11:14:00,11:29:00,0,71.5,6.6,1.2,20.7,11:29:00,NA,"Diptera.sp",NA,"Campanula_rotundifolia",0,1728,1
2020-08-18,"Trough","Early","C",2,09:17:00,09:32:00,0,70.6,2.1,0.7,30.5,09:18:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1734,1
2020-08-18,"Trough","Early","C",2,09:17:00,09:32:00,0,70.6,2.1,0.7,30.5,09:18:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1735,1
2020-08-18,"Trough","Early","C",2,09:17:00,09:32:00,0,70.6,2.1,0.7,30.5,09:22:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1737,1
2020-08-18,"Trough","Early","C",2,09:17:00,09:32:00,0,70.6,2.1,0.7,30.5,09:22:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1738,1
2020-08-18,"Trough","Early","C",2,09:17:00,09:32:00,0,70.6,2.1,0.7,30.5,09:28:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1742,1
2020-08-18,"Trough","Control","D",2,09:36:00,09:51:00,20,73.4,4.7,0.7,26.7,09:42:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1751,1
2020-08-18,"Trough","Control","D",2,09:36:00,09:51:00,20,73.4,4.7,0.7,26.7,09:42:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1752,1
2020-08-18,"Trough","Control","A",2,09:52:00,10:07:00,20,72.5,3.3,0.9,29.1,09:53:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1760,1
2020-08-18,"Trough","Control","A",2,09:52:00,10:07:00,20,72.5,3.3,0.9,29.1,09:53:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1761,1
2020-08-18,"Trough","Control","A",2,09:52:00,10:07:00,20,72.5,3.3,0.9,29.1,10:00:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1765,1
2020-08-18,"Trough","Control","A",2,09:52:00,10:07:00,20,72.5,3.3,0.9,29.1,10:01:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1766,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1768,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:14:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1769,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:14:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1770,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:17:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1773,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:21:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1778,1
2020-08-18,"Trough","Control","B",2,10:09:00,10:24:00,44.78,69.5,1.3,0,29.2,10:21:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1779,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:51:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1783,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:52:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1784,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:57:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1789,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:57:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1790,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:57:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1791,1
2020-08-18,"Trough","Control","C",2,10:47:00,11:02:00,11.22,73.7,4.1,1.2,27.3,10:59:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1793,1
2020-08-18,"Trough","Early","D",2,11:03:00,11:18:00,40,70.6,5.7,2,29.3,11:04:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1797,1
2020-08-18,"Trough","Early","D",2,11:03:00,11:18:00,40,70.6,5.7,2,29.3,11:04:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1798,1
2020-08-18,"Trough","Early","D",2,11:03:00,11:18:00,40,70.6,5.7,2,29.3,11:05:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1799,1
2020-08-18,"Trough","Early","D",2,11:03:00,11:18:00,40,70.6,5.7,2,29.3,11:08:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1801,1
2020-08-18,"Trough","Early","D",2,11:03:00,11:18:00,40,70.6,5.7,2,29.3,11:17:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1811,1
2020-08-18,"Trough","Early","B",2,11:18:00,11:33:00,84.67,66.1,2.5,0.7,37.3,11:21:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1812,1
2020-08-18,"Trough","Early","B",2,11:18:00,11:33:00,84.67,66.1,2.5,0.7,37.3,11:22:00,NA,"Diptera.sp",NA,"Geum_rossii",0,1813,1
2020-08-18,"Trough","Early","A",2,11:33:00,11:48:00,33.33,67.9,1.3,0.7,35.4,11:45:00,NA,"Diptera.sp",NA,"Erigeron_simplex",0,1815,1
2020-08-21,"Lefty","Control","D",2,11:12:00,11:27:00,0,69.5,8.9,3.4,32.3,11:15:00,NA,"Diptera.sp",NA,"Solidago_simplex",0,1836,1
2020-08-22,"Trough","Control","C",2,09:40:00,09:55:00,0,69.6,4.2,0.8,27,09:40:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",1,1847,1
2020-08-22,"Trough","Control","C",2,09:40:00,09:55:00,0,69.6,4.2,0.8,27,09:40:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1848,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1858,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1859,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1860,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1861,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1862,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:12:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1863,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:13:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1865,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:17:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1867,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:17:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1868,1
2020-08-22,"Trough","Control","B",2,10:12:00,10:27:00,0,69,3.1,1,28.6,10:17:00,NA,"Diptera.sp",NA,"Ligusticum_tenuifolium",0,1869,1
